Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Latin America & the Caribbean (IDA & IBRD countries),52897115576,54356261669,57478593147,59183234221,63895139747,68716626831,77224168397,79533386537,85410974618,90493823440,1.0061E+11,1.07513E+11,1.1647E+11,1.33713E+11,1.59167E+11,1.52828E+11,1.50363E+11,1.48234E+11,1.58744E+11,1.80188E+11,2.12283E+11,2.16662E+11,1.67501E+11,1.33698E+11,1.3923E+11,1.43524E+11,1.55464E+11,1.6379E+11,1.76892E+11,1.94526E+11,2.18917E+11,2.53837E+11,2.99671E+11,3.26998E+11,3.81698E+11,3.95719E+11,4.2984E+11,5.03397E+11,5.43868E+11,5.24182E+11,5.9218E+11,5.94741E+11,5.67767E+11,5.86295E+11,6.42506E+11,6.93521E+11,7.69373E+11,8.53925E+11,9.42361E+11,8.11662E+11,9.93162E+11,1.0913E+12,1.13161E+12,1.17502E+12,1.19693E+12,1.18195E+12,1.16877E+12,1.24429E+12,1.31515E+12,1.30956E+12,1.13246E+12,1.34059E+12
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937316400,1193170600,1232826400,878781800,620641300,414548000,491177200,742885500,838407600,1195784200,1173824200,1326564500,1203483300,878221600,979181800,906921000,980561200,894480500,920526800,1116678200,1866421600,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,87156574002,97053902197,1.10043E+11,1.34769E+11,2.20344E+11,3.16773E+11,3.1053E+11,3.57391E+11,2.7201E+11,2.2686E+11,2.31396E+11,2.36522E+11,2.1626E+11,2.66413E+11,2.16634E+11,2.12116E+11,1.86154E+11,1.89519E+11,1.75025E+11,1.97654E+11,2.34153E+11,2.77837E+11,2.70243E+11,2.39464E+11,1.87721E+11,1.91318E+11,2.01421E+11,1.97656E+11,2.04531E+11,2.0419E+11,2.23427E+11,2.51334E+11,2.80277E+11,3.1323E+11,3.52786E+11,3.72105E+11,3.88103E+11,4.35575E+11,4.98527E+11,4.80525E+11,5.05011E+11,4.78237E+11,4.7485E+11,4.63347E+11,4.69375E+11,4.22897E+11,4.11105E+11,4.6774E+11,4.66523E+11,4.43217E+11,3.59202E+11,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243780102.7,244891728.7,250804074.1,229817035,281829962.4,329475609.4,340993843.2,336323160.6,352511160.6,325803929,
South Asia (IDA & IBRD),29834722613,31317246288,31910912912,35599270586,38476895943,39285472768,41023396603,44739192435,43906601830,40657217180,51571569563,47200345417,39791941146,32754975767,31062111593,29781164260,32482460747,34810967211,38147017653,47170681206,52474678764,45683503246,47012848451,53992321909,52183398989,57178508100,60950774029,61116826115,63003587826,66088844590,66917783964,64817690255,79126396980,93137850617,1.00564E+11,1.20155E+11,1.23916E+11,1.33039E+11,1.49349E+11,1.55276E+11,1.6163E+11,1.65636E+11,1.8009E+11,2.0304E+11,2.41159E+11,3.17546E+11,3.81047E+11,4.11963E+11,4.84067E+11,4.66367E+11,5.30155E+11,6.30084E+11,6.64087E+11,6.21731E+11,6.30004E+11,6.04632E+11,6.31678E+11,7.34885E+11,8.1085E+11,8.10674E+11,7.05691E+11,8.84207E+11
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,2.71142E+11,2.13665E+11,1.58184E+11,1.38243E+11,1.38816E+11,1.19145E+11,1.02362E+11,1.10087E+11,1.20633E+11,1.27005E+11,1.42537E+11,1.33389E+11,1.48922E+11,1.475E+11,1.5303E+11,1.81271E+11,2.11923E+11,2.14183E+11,1.84944E+11,1.96E+11,2.32447E+11,2.43303E+11,2.98101E+11,2.74307E+11,3.21504E+11,3.82473E+11,4.47496E+11,4.35133E+11,3.97493E+11,4.02718E+11,4.16482E+11,4.10914E+11,4.30636E+11,4.41317E+11,4.25217E+11,4.05721E+11,4.11113E+11,4.51019E+11,4.87794E+11,4.33585E+11,5.17245E+11
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,1709730079,1723287011,1835309126,1563887243,1597850639,1879404450,2050934133,2513864139,2485323462,2979505573,3272618397,3645074351,4199049447,4552668357,5238644144,5474247523,6186623257,6242990830,6103284426,6449768251,5608245792,5492941757,5303431621,6159794809,7056115424,7810445752,7370776509,8236986440,8462600683,8733166395,9059671900,8755570810,9527881933,10066913897,10352097828,11072901509,13373948511,12971291395,13010577182,13364783748,13358936684,14373766670,15753583758,16604268250,15242720585,22213193057,21976967170,22995122961,22602789050,24325507239,22362969005,22785379282,23730214807,24320627354,22280716015,18568157794,20053527732
Turkiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,28062875721,26796221418,28643222638,38126739483,36111809548,40053475300,54386824769,42489283463,55059384227,66359869808,81249879153,83920331661,81060310147,98657885884,74950121616,90787145819,1.11895E+11,1.35651E+11,1.52122E+11,1.63135E+11,1.78863E+11,1.73926E+11,1.48426E+11,1.77168E+11,2.03704E+11,2.04964E+11,2.27348E+11,2.28028E+11,2.29539E+11,2.36416E+11,2.61559E+11,2.45389E+11,2.32177E+11,2.49789E+11,2.54752E+11
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563082133,1593902377,1662171868,1853959743,1772438411,1875746042,1661333221,1713674603,2325658082,2558307048,2569983742,2821362120,3076117295,3754504519,4105081277,5503326464,6130751123,7197146937,7362497457,7211811727,8263468406,10381047401,10318633484,11447437894,11823802128,11206350524,10209573167,9480530260,11060461207,10906561470,10080043908,11420689748
Uganda,,,,,,,,,,,,,,,,,,,,,,,903681715.3,944975910.6,907494091.9,906581392.3,936121851.6,1102835811,1225633201,1197695425,1181430595,1125889117,1108209384,1070568170,1194197471,1855810745,2097964343,2139031455,2205210905,2400787616,2445062684,2617925330,2864368850,2878857048,2916594003,3283459494,3924276319,4566175116,5359273190,6261686021,6131394915,7035948589,7455285831,7525209144,7039328259,8035899317,7335320368,7512397758,8144512232,8722290529,8760784436,10563299091
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12523E+11,83379849314,44107940295,28802485013,39142577125,37342018576,43242057504,41252922866,42077981337,35050958452,43393086560,43559792270,44675778451,52340349918,61047671742,65612090449,70307498065,85591339644,1.00567E+11,60980620821,67079551248,78735024630,81772754908,78913731512,60312528235,50257224865,54931579229,62032587095,63758953739,67422137624,63138906803,71157547967
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35812E+12,,,,,,
Uruguay,1311950669,1247846257,1415242371,1086092516,1188391425,906739904.6,1005053379,1123624423,1039926411,1278734120,1645749744,1685075136,1554130828,1699585352,1603276124,1749719046,1789296115,1937386366,2074924563,2523816981,2716105969,2743479077,2370446131,1797018556,1539625281,1523424186,1970669976,2282095859,2272540253,2384948926,2369269045,2797577365,3500435608,4103394342,4853118492,4705744988,5238947794,5932858523,6312682798,6004789211,6039758024,5723218649,4532597825,4538937252,5713186605,6272386051,7255351268,7685128669,9562989580,8734266115,9920172058,11151121076,12671897152,13028452973,13127042771,12173386048,11417689867,12225541947,12223146487,12402705643,10911756666,13190983400
United States,,,,,,,,,,,2.52679E+11,2.66165E+11,2.96117E+11,3.09858E+11,3.02838E+11,2.6918E+11,3.21815E+11,3.56996E+11,3.87936E+11,3.94387E+11,3.68136E+11,3.7775E+11,3.72943E+11,4.20003E+11,5.22246E+11,5.56137E+11,6.03572E+11,6.39441E+11,6.64559E+11,6.93824E+11,7.18643E+11,7.17568E+11,7.67868E+11,8.34262E+11,9.33776E+11,1.00849E+12,1.09619E+12,1.24382E+12,1.3892E+12,1.55027E+12,1.7518E+12,1.70869E+12,1.77139E+12,1.86216E+12,2.06665E+12,2.2008E+12,2.3421E+12,2.40214E+12,2.35056E+12,2.05416E+12,2.32477E+12,2.43673E+12,2.49638E+12,2.52666E+12,2.65705E+12,2.79485E+12,2.83542E+12,2.96142E+12,3.08282E+12,3.11829E+12,2.83977E+12,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130100327,5257277393,4878929874,3768377798,3467304593,3266478841,3476127253,3135352087,3415471479,4331925078,4522384208,5915040773,8988082838,12564567824,12900931660,12368263684,15561582879,16777985939,17310247704,16369600977,14639760994,14453691826,16438551464,23393330383,26494666540,22511662470,27708741887
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13342406726,15601565949,16758959538,17017172885,16090593799,15153221230,15972695744,14838549658,13684477141,11898570678,2614513925,2349658434,2602059905,1580000000,2650215449,3365906463,3473841303,3509542827,3136752496,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205109338.8,204434600.6,250814553.1,258004385.9,259541904,363927215.4,363916154.2,363905092.9,363894031.6,363882970.3,363871909,387366070.5,388140360.2,489782473.9,501164532.3,517490983.5,571237749.2,497857209.2,411877869.8,
World,,,,,,,,,,,2.35424E+12,2.48382E+12,2.68911E+12,2.99714E+12,3.21249E+12,3.14123E+12,3.41794E+12,3.60421E+12,3.68017E+12,3.92744E+12,3.99531E+12,4.04361E+12,3.91205E+12,3.99811E+12,4.26496E+12,4.42624E+12,4.65083E+12,4.95787E+12,5.33979E+12,5.80001E+12,6.15407E+12,6.19106E+12,6.37081E+12,6.47378E+12,7.02858E+12,7.68134E+12,8.21673E+12,9.02415E+12,9.48535E+12,9.98832E+12,1.12401E+13,1.13226E+13,1.16572E+13,1.23268E+13,1.35851E+13,1.47146E+13,1.60561E+13,1.72677E+13,1.78238E+13,1.57509E+13,1.76117E+13,1.87626E+13,1.91697E+13,1.96278E+13,2.0278E+13,2.07531E+13,2.11563E+13,2.24197E+13,2.34199E+13,2.3785E+13,2.15668E+13,2.39443E+13
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391421682.3,,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502327700,2571114482,2874263414,3313876175,3247713983,3179187022,3342743695,3246694774,3495234724,3686012548,4087823110,4271917568,4014446860,5132470032
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18883958879,15681745730,17911513342,15511053406,14557979082,9269920883,8792235134,10134415968,10666615811,11134701051,10577966000,
South Africa,12009772013,10900734862,11038531218,13196530387,16311104488,17907252151,15980220694,18599920004,18386755237,20801759903,23934136949,26348357345,23040617378,25629573278,30501933227,29499164752,26548503219,22917486883,22938191629,22718125279,27051769707,30767487275,25424094363,21332789572,25556479252,21969303646,21430588125,22179409758,27038672387,27124706879,25541499682,26088763754,27483824417,29412484138,34145786012,39879139498,43352857859,45687478295,46607453654,42710232685,44989913393,45102338327,47511519830,51352740453,59316456155,65769647408,77779918326,85065054099,87454614264,72010185833,79782779149,89227829805,92679466029,96422540088,95760079125,1.00591E+11,96433364654,97911139043,1.01088E+11,1.01567E+11,83870634106,91756479428
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9079984240,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,1934222412,1944980309,1940677110,1852462537,2079945226,2340467273,2402122108,2440203090,2393659803,2559859794,2947787856,2837795842,3213651920,3521532467,3597154183,4321424218,4472531217,4035699880,4581884998,4864599805,5438088392,6704109323,6033619459,4586669025,4457326079,4391100255,4330718357,3535781886,3279564560,2981705412,2782509725,2430049717,2713098451,4125728624,4996941691,4572200645,5482315276,4137591743,4154826530,7503864600,7258021121,7493755124,4995968803,,,
