Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,1.21573E+11,1.17111E+11,1.18619E+11,1.27069E+11,1.34475E+11,1.3118E+11,1.34354E+11,1.4142E+11,1.53548E+11,1.52624E+11,1.53409E+11,1.48512E+11,1.63745E+11,1.70165E+11,1.80186E+11,1.88109E+11,2.04783E+11,2.1062E+11,2.20282E+11,2.28869E+11,2.26984E+11,2.37458E+11,2.48023E+11,2.59591E+11,2.82549E+11,3.24003E+11,3.37722E+11,3.70796E+11,3.3687E+11,3.58263E+11,3.54106E+11,3.26909E+11,3.2141E+11,3.49057E+11,3.44354E+11,3.4455E+11,3.63434E+11,3.73097E+11,3.89003E+11,3.48609E+11,3.84261E+11
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,955363246.5,1081810308,1103369738,1232594396,1286427010,1396737513,1793405741,2204887790,2005297066,2309113888,2325515087,2721521847,2913573506,3131284331,3803993424,3805845243,3938112071,3665377883,3699502620,3799364076,3925017615,4130163332,4682377449,5686546734,5968407365,6231089533,6176330597,6671670269,6896523654,7830062908,7934553630,7873049602,8669163489,9117590232,9625452386,10179812449,12136785838,11710523297,11715584931,12355359604,12908177355,13464817445,15053674704,15475143811,14385734655,18223676489,17178846605,17893228283,18657578609,19353455139,17579475938,17672869086,18526281563,19377854979,18555982627,14806514765,16331566069
Turkiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,25245425787,29894740962,29817327910,30757122543,31717083141,35206291908,37912049823,43667042919,47153649777,57508301177,68506106617,77639574549,69574238888,82657469319,86733994518,93795213115,1.01025E+11,1.13314E+11,1.22755E+11,1.29753E+11,1.38806E+11,1.44196E+11,1.38981E+11,1.41373E+11,1.5964E+11,1.82785E+11,1.91801E+11,2.05376E+11,2.12028E+11,2.08335E+11,2.34187E+11,2.54828E+11,2.66451E+11,2.27028E+11,2.83496E+11
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886036566.2,792785810.7,974581326.4,1266158621,1412519079,1925901427,1946029135,1712816474,1823856235,2076317126,2520958496,3029750423,3280974502,4044768924,4354152526,4918781073,4414761416,5020396340,5431161985,5678708534,6037930020,6614200537,7624430500,7368971435,7996246956,8104067362,8103738829,7773716854,7638221908,9088722870,8306866026,8489617079
Uganda,,,,,,,,,,,,,,,,,,,,,,,287024010.1,265921486,296880512.1,286602887.2,291407769.5,287038851.4,297956508.9,315391367.9,331119473.3,312836803,361254805.3,345220597.3,454128173.2,584154969.7,743157618.7,962356725.1,818913361.3,1034014604,810603349,1046165129,1220726850,1261030875,1559821272,1790396799,1929395038,2163596066,3990541835,3648755402,3321796145,3504136321,3994263432,4271742663,4271840309,4170603024,4337983207,5763212999,6306103867,6578369383,6501401184,6455902521
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24826E+11,1.03356E+11,54468390021,48585803885,53638727533,54228753529,63393412832,59970168575,60689810557,59354634777,72115881213,70602908352,75813104455,83862957975,1.02915E+11,90376252774,85171853196,87690383151,92694063076,72327274467,73999032125,76314723698,72125115676,66772484973,55139419853,47880172307,47009934079,48854708001,48193144657,51711155351,48706716733,43641218193
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74964E+12,,,,,,
Uruguay,830599639.6,1020724719,876289702.6,914626838.1,949860494.6,1215888386,1078034766,1006007245,1151991241,1150448080,1182198001,1125003230,1104861552,1101372169,1329160868,1582906878,1916073761,2053213380,2142313541,2282936785,2365455483,2511502816,2247300173,2269640921,2140223098,2175813000,2530504756,2316240995,2480814107,2666972953,3032385141,3114913149,3399004583,3692222875,4251375479,4172420950,4601431370,5200616572,5241752534,5062381633,5466951915,5183845437,4837338411,5515567902,6808864062,7897922405,8341445442,8740211044,9485863649,9908372880,10619738616,11236092032,11645289367,11638141737,12047197832,11974918858,11956101932,12547670501,12331716372,12781312089,10735368801,12282360690
United States,,,,,,,,,,,1.91417E+11,1.94734E+11,2.09913E+11,2.49417E+11,2.69226E+11,2.67502E+11,2.79183E+11,2.85894E+11,3.16071E+11,3.4737E+11,3.84773E+11,3.89462E+11,3.59641E+11,3.50322E+11,3.78883E+11,3.91579E+11,4.21582E+11,4.67656E+11,5.43473E+11,6.0639E+11,6.59886E+11,7.03532E+11,7.52268E+11,7.76827E+11,8.45468E+11,9.32367E+11,1.0086E+12,1.12872E+12,1.15509E+12,1.21265E+12,1.31344E+12,1.24012E+12,1.21579E+12,1.24136E+12,1.36099E+12,1.45547E+12,1.59323E+12,1.73279E+12,1.83297E+12,1.68094E+12,1.89749E+12,2.03347E+12,2.11509E+12,2.17793E+12,2.26252E+12,2.26865E+12,2.27784E+12,2.37073E+12,2.43738E+12,2.43579E+12,2.10543E+12,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3112897370,3222257619,3326491898,2813376142,2585602807,2822887556,2670704932,2490488667,3149612971,4035676275,4518755987,5278000438,7384695206,10143839602,9624925221,10389634563,11916503638,11306452455,12506598534,11619672655,11866029002,12382057675,14211686897,15883000023,18454111565,14757927222,16627038791
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12903732429,15045237518,16024697043,16152581192,15314311682,15370492002,15595213282,14042123122,13467014057,11214626757,2423145904,2026187591,2386185167,1525000000,1836948619,2315959767,1844340766,2058713039,1693540960,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158469235.5,175386664.7,200848792.9,215100706,215638108.5,228127341.5,247764027.1,283275581.2,286177554.5,315089806.5,310360664.9,322441472.1,320850760.8,336446180,402181248.1,397742303.8,411542798.8,309543813.2,120292165.2,
World,,,,,,,,,,,2.1759E+12,2.30573E+12,2.50394E+12,2.77489E+12,2.91695E+12,2.83727E+12,3.10406E+12,3.27232E+12,3.43465E+12,3.64479E+12,3.75834E+12,3.93776E+12,3.94534E+12,4.07626E+12,4.44782E+12,4.64074E+12,4.76391E+12,5.06505E+12,5.47269E+12,5.87265E+12,6.1837E+12,6.35001E+12,6.54035E+12,6.78723E+12,7.38919E+12,8.06371E+12,8.57823E+12,9.44062E+12,9.85391E+12,1.0349E+13,1.15808E+13,1.1647E+13,1.19727E+13,1.25068E+13,1.37833E+13,1.47459E+13,1.60484E+13,1.71185E+13,1.76108E+13,1.58654E+13,1.77388E+13,1.88662E+13,1.93642E+13,1.99207E+13,2.06166E+13,2.13049E+13,2.18442E+13,2.29616E+13,2.39394E+13,2.41988E+13,2.20191E+13,2.41785E+13
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223684831.5,,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664346067.8,794554567.4,1012821382,1298629541,1324996457,1305451308,1387914215,1413499390,1560206370,1872489485,2042273429,2196540656,1557512228,2633473458
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16470841109,14542114695,12202314011,11502523266,11031277802,3841896432,1248853299,1303410141,1758460559,2207491497,2097117031,
South Africa,21445881403,22963053009,24907730556,26806841977,28129828166,28991271067,29388347306,30803171591,32081611206,32327009498,33212137373,34235689021,35262926741,33435811367,31800136463,31431529249,32782906037,34291607520,35422133687,36074176320,36073078341,34142047103,33239037857,32797415044,33671876838,37065023881,35697177410,37356772569,40408761872,41290125248,41110997828,40475660160,42698126377,47129783784,48301328923,53584240450,57444357267,60486457112,62449973115,63237497079,68494786027,70133784553,70827606084,70905003239,72914258731,79160981860,85068576290,91728013646,93149643698,77292015325,83257419389,85762171371,86716130377,89953221305,93233173167,96085897668,96477456202,96213845052,98916331260,95544702683,84126700354,92449624040
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892388634,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,2236860143,2122978944,2206778313,1837189449,2558939957,2879458063,2955311558,3002162304,2944900271,3149422912,3804658691,3725167970,3951607604,4000071519,3998161385,3823043622,3619560157,4443832888,4861105676,4884785694,5282307537,5573770485,5535925093,5333153218,4920777422,5081992591,4219841847,3357422026,3288381484,3046957509,2774484951,2502963968,1975230432,1899694713,2769347450,2910713221,2815406423,2481033735,2577277400,3824969000,4628242742,4850707772,3385144213,,,
